,0
2142,38.12
2143,97.0
2144,70.5
2145,33.62
2146,48.12
2147,26.25
2148,47.0
2149,65.88
2150,47.88
2151,29.38
2152,37.88
2153,29.62
2154,19.88
2155,16.0
2156,14.38
2157,40.25
2158,23.12
2159,57.62
2160,13.12
2161,39.0
2162,22.0
2163,27.5
2164,74.12
2165,51.75
2166,41.62
2167,78.5
2168,54.88
2169,2.5
2170,42.88
2171,16.12
2172,4.88
2173,13.88
2174,34.5
2175,47.25
2176,47.12
2177,15.38
2178,79.0
2179,7.38
2180,38.38
2181,36.5
2182,67.38
2183,65.0
2184,82.0
2185,71.38
2186,48.38
2187,89.38
2188,70.0
2189,72.88
2190,49.5
2191,41.5
2192,79.12
2193,55.0
2194,85.38
2195,48.75
2196,86.5
2197,60.25
2198,49.5
2199,52.75
2200,64.0
2201,48.0
2202,21.12
2203,3.38
2204,4.75
2205,78.38
2206,59.0
2207,23.38
2208,65.12
2209,33.12
2210,53.38
2211,71.38
2212,91.12
2213,12.25
2214,92.75
2215,57.12
2216,56.75
2217,23.25
2218,80.12
2219,44.25
2220,45.62
2221,17.75
2222,50.88
2223,37.0
2224,81.12
2225,75.5
2226,50.25
2227,16.25
2228,94.0
2229,76.38
2230,98.5
2231,71.5
2232,5.0
2233,29.12
2234,38.75
2235,35.75
2236,23.62
2237,50.88
2238,90.0
2239,95.38
2240,83.75
2241,44.62
2242,36.5
2243,37.0
2244,9.0
2245,43.5
2246,35.62
2247,64.38
2248,91.62
2249,74.38
2250,19.12
2251,66.5
2252,23.75
2253,84.38
2254,94.0
2255,1.38
2256,75.0
2257,78.75
2258,52.5
2259,95.88
2260,44.5
2261,11.75
2262,85.0
2263,95.12
2264,46.0
2265,99.38
2266,81.12
2267,46.62
2268,66.25
2269,16.38
2270,7.5
2271,12.62
2272,58.5
2273,30.38
2274,49.25
2275,35.88
2276,32.25
2277,68.75
2278,99.12
2279,0.25
2280,62.0
2281,73.88
2282,70.0
2283,47.75
2284,76.75
2285,64.88
2286,60.25
2287,54.0
2288,10.88
2289,6.75
2290,58.25
2291,96.0
2292,37.88
2293,52.25
2294,41.12
2295,17.25
2296,43.12
2297,27.12
2298,27.38
2299,8.88
2300,18.12
2301,43.62
2302,53.88
2303,99.25
2304,94.5
2305,92.38
2306,17.5
2307,79.0
2308,68.38
2309,73.88
2310,56.75
2311,29.88
2312,21.88
2313,0.88
2314,39.75
2315,74.62
2316,57.0
2317,82.62
2318,0.88
2319,57.88
2320,22.25
2321,24.88
2322,34.0
2323,43.12
2324,52.5
2325,64.38
2326,61.5
2327,89.12
2328,59.12
2329,90.12
2330,9.75
2331,64.12
2332,17.75
2333,5.38
2334,64.25
2335,4.62
2336,28.62
2337,42.62
2338,78.5
2339,9.0
2340,53.12
2341,23.5
2342,2.75
2343,86.62
2344,54.88
2345,74.5
2346,40.88
2347,83.12
2348,52.88
2349,79.25
2350,9.0
2351,56.12
2352,61.12
2353,67.75
2354,70.38
2355,79.12
2356,71.12
2357,37.0
2358,12.12
2359,94.5
2360,60.5
2361,10.62
2362,12.62
2363,28.0
2364,43.25
2365,9.5
2366,39.0
2367,0.5
2368,14.38
2369,47.88
2370,45.12
2371,2.0
2372,49.25
2373,87.75
2374,89.75
2375,40.25
2376,16.38
2377,30.25
2378,79.75
2379,98.5
2380,44.5
2381,10.38
2382,66.0
2383,93.5
2384,30.38
2385,34.0
2386,28.75
2387,24.62
2388,10.12
2389,84.62
2390,88.0
2391,51.38
2392,44.0
2393,91.62
2394,81.25
2395,19.12
2396,53.88
2397,19.75
2398,3.25
2399,92.75
2400,33.88
2401,67.25
2402,59.12
2403,38.75
2404,48.25
2405,6.12
2406,58.62
2407,57.12
2408,78.75
2409,59.62
2410,27.88
2411,46.25
2412,63.12
2413,40.88
2414,45.62
2415,52.75
2416,75.88
2417,37.25
2418,97.75
2419,69.12
2420,49.25
2421,3.25
2422,45.88
2423,31.88
2424,23.38
2425,74.38
2426,94.75
2427,29.12
2428,69.88
2429,51.38
2430,42.62
2431,69.88
2432,13.12
2433,95.0
2434,25.25
2435,31.5
2436,49.62
2437,73.75
2438,38.12
2439,80.5
2440,39.5
2441,90.62
2442,4.75
2443,60.12
2444,45.88
2445,28.0
2446,18.12
2447,60.38
2448,0.62
2449,89.25
2450,18.62
2451,51.0
2452,6.88
2453,39.75
2454,9.25
2455,76.75
2456,84.12
2457,33.0
2458,21.62
2459,4.25
2460,96.75
2461,58.5
2462,17.75
2463,63.62
2464,75.5
2465,65.75
2466,71.75
2467,25.38
2468,48.38
2469,91.62
2470,93.5
2471,41.5
2472,21.5
2473,57.38
2474,78.88
2475,93.88
2476,42.75
2477,70.25
2478,49.62
2479,62.0
2480,85.25
2481,62.5
2482,68.0
2483,65.75
2484,61.5
2485,14.88
2486,60.0
2487,10.5
2488,5.5
2489,57.25
2490,23.38
2491,63.0
2492,8.0
2493,18.62
2494,96.5
2495,91.0
2496,50.5
2497,8.88
2498,11.38
2499,90.0
2500,28.38
2501,85.88
2502,67.12
2503,13.5
2504,59.88
2505,85.12
2506,69.62
2507,55.12
2508,64.5
2509,58.0
2510,7.0
2511,75.5
2512,17.62
2513,92.25
2514,62.5
2515,14.0
2516,61.5
2517,87.75
2518,93.62
2519,91.88
2520,68.0
2521,84.88
2522,78.0
2523,66.12
2524,0.12
2525,53.12
2526,27.0
2527,84.12
2528,15.25
2529,58.88
2530,92.5
2531,5.25
2532,73.0
2533,21.25
2534,48.25
2535,28.38
2536,62.75
2537,10.75
2538,47.12
2539,42.88
2540,24.38
2541,93.62
2542,13.88
2543,63.62
2544,6.5
2545,60.62
2546,3.38
2547,76.0
2548,59.38
2549,96.62
2550,26.5
2551,25.62
2552,2.12
2553,66.5
2554,29.25
2555,30.0
2556,86.38
2557,74.75
2558,83.62
2559,12.25
2560,49.88
2561,24.62
2562,81.88
2563,38.25
2564,38.0
2565,52.5
2566,95.25
2567,42.0
2568,6.5
2569,81.75
2570,30.75
2571,59.62
2572,88.12
2573,3.25
2574,21.25
2575,36.75
2576,61.25
2577,46.12
2578,16.88
2579,49.88
2580,77.25
2581,69.25
2582,98.0
2583,9.88
2584,31.62
2585,26.5
2586,23.38
2587,68.25
2588,64.0
2589,15.88
2590,74.62
2591,13.62
2592,34.62
2593,65.0
2594,70.38
2595,38.88
2596,40.62
2597,89.25
2598,62.12
2599,25.38
2600,65.75
2601,92.25
2602,31.88
2603,72.75
2604,80.62
2605,33.0
2606,64.38
2607,54.75
2608,13.88
2609,66.88
2610,78.12
2611,99.12
2612,47.0
2613,25.5
2614,9.12
2615,29.38
2616,35.12
2617,89.0
2618,73.88
2619,53.0
2620,87.38
2621,12.12
2622,12.12
2623,42.88
2624,51.0
2625,11.0
2626,17.75
2627,46.88
2628,95.62
2629,16.0
2630,30.38
2631,90.75
2632,57.88
2633,14.38
2634,84.75
2635,35.88
2636,80.75
2637,5.0
2638,12.88
2639,3.75
2640,44.62
2641,5.25
2642,30.62
2643,13.0
2644,70.5
2645,23.88
2646,27.62
2647,7.12
2648,9.25
2649,19.62
2650,85.0
2651,87.38
2652,70.38
2653,79.62
2654,14.25
2655,75.25
2656,85.38
2657,82.5
2658,76.25
2659,81.75
2660,70.62
2661,32.5
2662,96.0
2663,88.38
2664,75.25
2665,13.62
2666,16.88
2667,5.12
2668,67.62
2669,35.25
2670,36.25
2671,62.38
2672,30.62
2673,7.88
2674,68.38
2675,38.62
2676,68.12
2677,83.75
2678,75.0
2679,7.88
2680,49.5
2681,2.38
2682,61.0
2683,42.12
2684,30.25
2685,59.75
2686,22.25
2687,29.75
2688,3.75
2689,76.62
2690,60.75
2691,64.75
2692,81.25
2693,45.38
2694,20.75
2695,78.25
2696,9.5
2697,91.62
2698,37.5
2699,8.88
2700,42.5
2701,60.12
2702,20.75
2703,95.62
2704,43.88
2705,99.5
2706,42.88
2707,24.38
2708,74.12
2709,62.25
2710,43.25
2711,77.62
2712,67.5
2713,73.75
2714,57.38
2715,71.62
2716,43.12
2717,85.12
2718,93.75
2719,54.62
2720,61.62
2721,57.12
2722,15.38
2723,45.38
2724,31.38
2725,75.5
2726,12.38
2727,36.38
2728,65.5
2729,53.75
2730,28.75
2731,31.88
2732,51.5
2733,10.38
2734,63.38
2735,54.5
2736,15.0
2737,77.88
2738,87.75
2739,78.38
2740,14.5
2741,32.62
2742,98.88
2743,89.38
2744,48.5
2745,99.88
2746,46.38
2747,89.75
2748,92.38
2749,95.12
2750,15.38
2751,61.12
2752,10.25
2753,57.0
2754,11.25
2755,49.62
2756,45.25
2757,81.38
2758,22.25
2759,22.5
2760,24.5
2761,2.12
2762,98.88
2763,45.5
2764,49.12
2765,60.25
2766,20.5
2767,69.25
2768,59.0
2769,92.0
2770,4.38
2771,91.88
2772,22.75
2773,12.12
2774,69.25
2775,36.5
2776,96.25
2777,69.88
2778,12.75
2779,67.5
2780,38.75
2781,83.12
2782,13.38
2783,41.0
2784,33.0
2785,37.5
2786,25.12
2787,49.0
2788,92.5
2789,60.5
2790,72.88
2791,95.38
2792,27.75
2793,96.0
2794,98.25
2795,75.62
2796,97.0
2797,60.75
2798,79.0
2799,66.75
2800,13.25
2801,14.25
2802,79.12
2803,50.12
2804,40.12
2805,24.88
2806,82.0
2807,36.38
2808,98.5
2809,92.38
2810,68.12
2811,24.12
2812,62.5
2813,43.12
2814,67.5
2815,35.88
2816,38.38
2817,36.5
2818,66.62
2819,94.5
2820,71.62
2821,22.0
2822,86.38
2823,99.0
2824,94.88
2825,67.12
2826,87.0
2827,85.75
2828,13.62
2829,39.5
2830,92.38
2831,51.62
2832,17.25
2833,5.62
2834,93.25
2835,72.25
2836,31.5
2837,67.75
2838,52.75
2839,66.25
2840,90.0
2841,80.0
2842,8.75
2843,89.62
2844,70.38
2845,40.25
2846,1.88
2847,42.5
2848,6.12
2849,8.12
2850,36.12
2851,50.75
2852,65.38
2853,41.25
2854,38.88
2855,60.38
2856,91.75
2857,52.62
2858,65.12
2859,86.62
2860,79.88
2861,80.12
2862,2.38
2863,26.75
2864,87.12
2865,77.0
2866,69.12
2867,7.0
2868,40.62
2869,30.62
2870,89.62
2871,60.88
2872,68.12
2873,30.5
2874,74.62
2875,78.88
2876,48.62
2877,83.88
2878,33.62
2879,42.0
2880,92.38
2881,79.12
2882,84.12
2883,38.62
2884,60.88
2885,88.38
2886,23.25
2887,14.62
2888,0.12
2889,76.12
2890,83.88
2891,91.0
2892,82.75
2893,0.12
2894,25.75
2895,72.25
2896,75.12
2897,1.62
2898,57.75
2899,68.0
2900,12.12
2901,55.12
2902,67.75
2903,78.5
2904,27.25
2905,89.38
2906,90.38
2907,64.62
2908,23.88
2909,83.88
2910,75.12
2911,10.5
2912,51.75
2913,76.25
2914,16.75
2915,85.75
2916,71.38
2917,41.12
2918,53.38
2919,40.12
2920,3.88
2921,11.75
2922,92.88
2923,2.38
2924,90.62
2925,43.75
2926,94.75
2927,99.5
2928,90.62
2929,20.88
2930,48.12
2931,79.88
2932,2.62
2933,96.75
2934,58.12
2935,73.5
2936,23.38
2937,15.12
2938,31.62
2939,1.38
2940,41.75
2941,32.75
2942,19.0
2943,47.25
2944,20.5
2945,43.0
2946,33.62
2947,48.88
2948,43.75
2949,70.88
2950,1.0
2951,86.38
2952,67.25
2953,11.88
2954,28.88
2955,44.38
2956,47.62
2957,1.5
2958,44.75
2959,80.88
2960,38.75
2961,93.88
2962,20.75
2963,63.38
2964,97.75
2965,96.25
2966,73.25
2967,10.38
2968,41.88
2969,53.88
2970,40.25
2971,73.38
2972,24.88
2973,89.12
2974,53.0
2975,4.0
2976,15.12
2977,11.62
2978,1.62
2979,26.62
2980,14.62
2981,98.12
2982,60.62
2983,36.5
2984,2.5
2985,76.5
2986,65.62
2987,28.25
2988,98.88
2989,23.38
2990,58.75
2991,74.62
2992,26.38
2993,77.5
2994,67.38
2995,11.12
2996,89.5
2997,78.75
2998,58.5
2999,29.75
3000,37.5
3001,58.12
3002,70.38
3003,1.75
3004,36.0
3005,36.75
3006,55.38
3007,3.38
3008,92.88
3009,43.38
3010,30.88
3011,4.0
3012,79.38
3013,69.75
3014,25.88
3015,17.25
3016,18.75
3017,39.62
3018,28.62
3019,40.62
3020,12.0
3021,25.62
3022,77.0
3023,33.5
3024,31.88
3025,15.25
3026,37.62
3027,69.25
3028,61.25
3029,64.88
3030,82.0
3031,21.12
3032,97.62
3033,61.0
3034,79.88
3035,14.75
3036,1.38
3037,82.5
3038,56.12
3039,50.12
3040,85.25
3041,46.62
3042,65.0
3043,20.75
3044,14.5
3045,87.0
3046,88.5
3047,67.12
3048,10.25
3049,13.25
3050,98.38
3051,40.88
3052,40.5
3053,55.88
3054,22.75
3055,23.0
3056,39.25
3057,75.62
3058,51.38
3059,51.0
3060,55.5
3061,68.12
3062,32.88
3063,82.62
3064,16.38
3065,38.62
3066,9.75
3067,16.0
3068,6.75
3069,28.12
3070,61.88
3071,3.25
3072,57.62
3073,61.0
3074,85.12
3075,96.88
3076,37.62
3077,72.5
3078,88.88
3079,28.88
3080,18.25
3081,36.38
3082,98.12
3083,39.75
3084,61.62
3085,96.62
3086,62.38
3087,53.0
3088,51.25
3089,28.38
3090,45.62
3091,47.88
3092,93.0
3093,32.75
3094,3.88
3095,52.25
3096,92.12
3097,37.62
3098,24.88
3099,36.25
3100,54.5
3101,48.0
3102,77.75
3103,41.75
3104,53.88
3105,78.0
3106,92.25
3107,27.0
3108,37.25
3109,79.62
3110,43.0
3111,2.0
3112,81.62
3113,19.88
3114,93.62
3115,85.38
3116,52.12
3117,59.38
3118,85.62
3119,0.25
3120,82.0
3121,29.38
3122,59.75
3123,18.75
3124,95.0
3125,9.62
3126,84.12
3127,8.75
3128,49.12
3129,5.0
3130,90.75
3131,54.75
3132,40.75
3133,87.88
3134,88.25
3135,1.25
3136,37.88
3137,55.62
3138,45.5
3139,55.88
3140,94.0
3141,43.25
3142,99.25
3143,14.12
3144,59.88
3145,48.25
3146,90.25
3147,21.25
3148,59.5
3149,11.38
3150,85.38
3151,95.12
3152,25.25
3153,73.25
3154,88.0
3155,45.88
3156,5.25
3157,27.0
3158,13.38
3159,3.12
3160,0.75
3161,4.38
3162,57.62
3163,78.0
3164,62.25
3165,57.38
3166,90.12
3167,95.12
3168,51.0
3169,5.62
3170,65.88
3171,2.12
3172,88.12
3173,76.88
3174,77.12
3175,50.75
3176,98.62
3177,5.88
3178,52.25
3179,18.38
3180,59.75
3181,5.38
3182,50.62
3183,83.88
3184,66.88
3185,30.25
3186,17.25
3187,42.0
3188,43.0
3189,50.88
3190,22.5
3191,79.38
3192,53.25
3193,24.12
3194,35.88
3195,17.75
3196,38.5
3197,93.5
3198,55.25
3199,11.38
3200,81.75
3201,95.25
3202,67.88
3203,82.5
3204,70.25
3205,11.12
3206,58.75
3207,35.75
3208,81.88
3209,67.62
3210,53.0
3211,47.5
3212,28.62
3213,68.38
3214,80.38
3215,69.88
3216,47.38
3217,89.62
3218,78.75
3219,89.5
3220,16.25
3221,77.25
3222,8.62
3223,17.12
3224,90.38
3225,76.75
3226,31.38
3227,14.75
3228,11.38
3229,69.25
3230,24.88
3231,64.5
3232,12.12
3233,15.62
3234,93.25
3235,12.88
3236,15.0
3237,60.75
3238,63.38
3239,60.88
3240,87.0
3241,81.12
3242,72.62
3243,60.38
3244,22.25
3245,3.0
3246,18.88
3247,43.88
3248,1.12
3249,81.38
3250,93.62
3251,68.62
3252,88.5
3253,85.5
3254,39.25
3255,40.25
3256,7.25
3257,84.38
3258,17.62
3259,75.62
3260,89.75
3261,63.62
3262,76.5
3263,99.62
3264,99.88
3265,81.38
3266,86.62
3267,8.0
3268,23.62
3269,27.5
3270,82.5
3271,86.0
3272,17.5
3273,38.0
3274,68.0
3275,46.0
3276,6.12
3277,57.0
3278,19.25
3279,81.38
3280,10.12
3281,82.12
3282,6.25
3283,50.62
3284,82.25
3285,96.62
3286,61.62
3287,14.62
3288,7.12
3289,81.38
3290,4.88
3291,74.38
3292,42.62
3293,86.25
3294,62.25
3295,82.38
3296,18.12
3297,96.62
3298,68.5
3299,7.62
3300,35.38
3301,64.5
3302,38.5
3303,94.12
3304,45.5
3305,95.5
3306,22.62
3307,31.0
3308,84.5
3309,57.0
3310,92.62
3311,89.25
3312,7.75
3313,50.62
3314,72.38
3315,4.25
3316,40.88
3317,51.38
3318,51.88
3319,51.12
3320,31.5
3321,81.88
3322,80.38
3323,75.62
3324,47.75
3325,17.38
3326,64.12
3327,13.0
3328,96.0
3329,7.12
3330,61.12
3331,85.25
3332,26.0
3333,62.5
3334,20.0
3335,28.5
3336,34.88
3337,48.5
3338,96.5
3339,77.12
3340,78.75
3341,95.38
3342,78.5
3343,1.0
3344,54.0
3345,73.5
3346,73.75
3347,84.75
3348,27.75
3349,63.88
3350,29.88
3351,68.5
3352,32.0
3353,99.12
3354,57.0
3355,40.0
3356,37.0
3357,11.38
3358,42.25
3359,40.5
3360,68.0
3361,56.25
3362,56.25
3363,27.88
3364,69.88
3365,60.38
3366,34.0
3367,33.12
3368,59.0
3369,60.62
3370,94.88
3371,85.88
3372,28.75
3373,24.5
3374,75.62
3375,82.38
3376,93.62
3377,0.62
3378,34.0
3379,3.62
3380,53.75
3381,27.38
3382,20.75
3383,3.25
3384,76.12
3385,65.5
3386,80.5
3387,20.38
3388,31.38
3389,66.75
3390,82.75
3391,53.75
3392,20.62
3393,69.12
3394,51.38
3395,95.88
3396,77.88
3397,11.25
3398,28.0
3399,10.12
3400,55.0
3401,84.38
3402,69.0
3403,89.75
3404,42.75
3405,85.88
3406,87.38
3407,91.62
3408,0.62
3409,99.75
3410,64.88
3411,77.12
3412,45.12
3413,5.12
3414,72.75
3415,79.12
3416,71.88
3417,9.38
3418,96.38
3419,18.5
3420,89.88
3421,93.12
3422,17.0
3423,93.75
3424,21.5
3425,72.5
3426,81.0
3427,89.0
3428,63.75
3429,40.88
3430,89.62
3431,26.25
3432,63.75
3433,11.75
3434,13.0
3435,86.62
3436,96.75
3437,47.62
3438,48.5
3439,46.25
3440,61.62
3441,54.62
3442,29.88
3443,78.5
3444,44.0
3445,50.75
3446,44.5
3447,17.5
3448,0.12
3449,86.88
3450,0.38
3451,50.12
3452,77.25
3453,12.25
3454,27.38
3455,15.88
3456,95.75
3457,58.62
3458,44.25
3459,10.12
3460,32.38
3461,6.5
3462,6.5
3463,11.12
3464,43.62
3465,11.12
3466,62.75
3467,45.25
3468,18.75
3469,6.25
3470,2.12
3471,18.62
3472,17.5
3473,75.5
3474,38.75
3475,32.88
3476,34.5
3477,67.12
3478,99.25
3479,84.25
3480,97.38
3481,16.12
3482,76.25
3483,18.12
3484,41.75
3485,70.75
3486,20.75
3487,82.5
3488,91.38
3489,69.5
3490,67.5
3491,48.38
3492,94.12
3493,58.88
3494,46.25
3495,78.62
3496,1.88
3497,86.88
3498,33.38
3499,9.0
3500,40.38
3501,54.75
3502,24.62
3503,4.88
3504,96.25
3505,8.62
3506,99.75
3507,71.88
3508,75.62
3509,58.88
3510,54.0
3511,15.25
3512,49.0
3513,16.62
3514,88.12
3515,21.62
3516,68.75
3517,5.5
3518,5.25
3519,18.75
3520,36.0
3521,13.88
3522,55.25
3523,70.12
3524,27.88
3525,48.38
3526,66.62
3527,81.25
3528,86.38
3529,23.5
3530,36.38
3531,82.12
3532,25.25
3533,72.12
3534,32.88
3535,14.12
3536,31.88
3537,91.0
3538,0.5
3539,49.25
3540,38.25
3541,58.5
3542,34.62
3543,77.88
3544,32.5
3545,14.38
3546,80.38
3547,31.62
3548,32.25
3549,61.38
3550,64.25
3551,41.25
3552,87.0
3553,84.0
3554,29.0
3555,71.38
3556,38.75
3557,18.88
3558,36.12
3559,12.12
3560,40.5
3561,19.75
3562,43.5
3563,80.88
3564,6.62
3565,87.88
3566,64.25
3567,44.12
3568,40.5
3569,7.62
3570,94.88
3571,86.38
3572,25.75
3573,47.0
3574,49.75
3575,52.0
3576,76.0
3577,84.12
3578,3.0
3579,16.0
3580,0.5
3581,58.12
3582,96.75
3583,98.5
3584,18.25
3585,99.62
3586,19.88
3587,85.75
3588,81.0
3589,24.12
3590,49.25
3591,99.25
3592,92.75
3593,19.88
3594,99.5
3595,65.62
3596,72.62
3597,44.12
3598,84.0
3599,3.25
3600,80.75
3601,97.88
3602,94.25
3603,19.75
3604,26.62
3605,15.62
3606,66.5
3607,62.0
3608,24.75
3609,23.75
3610,8.12
3611,41.12
3612,48.12
3613,98.75
3614,93.12
3615,68.25
3616,44.75
3617,66.88
3618,20.25
3619,60.38
3620,25.75
3621,29.88
3622,2.12
3623,59.5
3624,87.12
3625,58.88
3626,50.75
3627,53.12
3628,83.88
3629,22.5
3630,97.62
3631,20.88
3632,23.0
3633,96.38
3634,14.62
3635,63.62
3636,35.5
3637,15.5
3638,26.62
3639,39.25
3640,44.12
3641,74.38
3642,95.5
3643,42.88
3644,48.0
3645,21.88
3646,56.75
3647,50.0
3648,95.12
3649,61.25
3650,56.88
3651,15.75
3652,57.38
3653,41.75
3654,93.5
3655,8.12
3656,80.62
3657,61.25
3658,6.62
3659,3.38
3660,38.0
3661,24.62
3662,84.62
3663,16.75
3664,92.38
3665,37.62
3666,52.88
3667,23.75
3668,36.62
3669,39.5
3670,99.25
3671,15.38
3672,37.75
3673,71.75
3674,51.12
3675,73.75
3676,93.25
3677,80.75
3678,37.0
3679,89.0
3680,37.12
3681,34.25
3682,10.5
3683,13.5
3684,96.88
3685,78.0
3686,24.88
3687,0.0
3688,49.75
3689,78.38
3690,93.0
3691,13.25
3692,21.0
3693,91.0
3694,8.12
3695,48.62
3696,98.38
3697,95.0
3698,86.25
3699,95.75
3700,77.12
3701,42.5
3702,87.12
3703,26.12
3704,30.25
3705,97.62
3706,70.75
3707,85.12
3708,14.38
3709,70.88
3710,46.38
3711,88.25
3712,55.5
3713,33.62
3714,14.25
3715,7.75
3716,94.0
3717,8.25
3718,29.5
3719,71.38
3720,24.0
3721,19.12
3722,54.0
3723,95.38
3724,77.75
3725,79.88
3726,84.12
3727,99.25
3728,52.5
3729,42.25
3730,29.88
3731,32.5
3732,57.5
3733,1.88
3734,96.25
3735,7.75
3736,54.88
3737,35.0
3738,87.0
3739,49.12
3740,52.25
3741,40.0
3742,97.0
3743,95.62
3744,73.75
3745,35.0
3746,0.12
3747,44.0
3748,78.62
3749,23.75
3750,81.62
3751,28.25
3752,19.12
3753,97.62
3754,67.0
3755,31.88
3756,37.0
3757,78.88
3758,29.0
3759,49.0
3760,96.88
3761,85.25
3762,78.38
3763,1.5
3764,32.38
3765,97.62
3766,86.5
3767,8.38
3768,79.62
3769,30.88
3770,65.62
3771,68.5
3772,84.88
3773,42.25
3774,50.88
3775,13.25
3776,32.25
3777,84.38
3778,34.5
3779,68.75
3780,20.12
3781,97.88
3782,8.12
3783,3.38
3784,72.5
3785,95.62
3786,99.5
3787,26.62
3788,15.38
3789,78.88
3790,48.38
3791,63.0
3792,0.5
3793,10.62
3794,85.12
3795,33.75
3796,48.75
3797,57.88
3798,73.25
3799,65.75
3800,58.0
3801,39.75
3802,28.25
3803,10.38
3804,77.38
3805,22.0
3806,67.38
3807,4.25
3808,62.0
3809,47.75
3810,87.75
3811,24.12
3812,55.38
3813,84.12
3814,85.25
3815,40.62
3816,43.0
3817,76.25
3818,40.62
3819,75.88
3820,28.12
3821,56.38
3822,38.12
3823,18.62
3824,90.12
3825,10.0
3826,63.0
3827,63.62
3828,66.75
3829,16.25
3830,22.5
3831,71.75
3832,64.25
3833,81.5
3834,39.88
3835,67.62
3836,33.75
3837,65.25
3838,16.62
3839,44.88
3840,37.75
3841,55.5
3842,90.88
3843,34.62
3844,96.88
3845,19.75
3846,47.25
3847,50.0
3848,26.0
3849,27.12
3850,73.75
3851,6.0
3852,2.88
3853,96.5
3854,50.25
3855,39.25
3856,52.75
3857,81.0
3858,70.38
3859,21.25
3860,68.38
3861,81.75
3862,17.25
3863,31.38
3864,75.25
3865,15.38
3866,63.25
3867,58.75
3868,43.62
3869,67.25
3870,25.62
3871,0.12
3872,67.38
3873,2.25
3874,6.75
3875,11.25
3876,33.88
3877,27.75
3878,70.62
3879,57.88
3880,42.12
3881,1.5
3882,81.88
3883,55.25
3884,14.5
3885,92.75
3886,46.12
3887,28.62
3888,82.0
3889,16.62
3890,42.5
3891,76.88
3892,38.25
3893,88.75
3894,38.0
3895,10.25
3896,99.38
3897,91.62
3898,43.12
3899,13.25
3900,56.5
3901,32.5
3902,15.5
3903,16.5
3904,19.25
3905,74.0
3906,88.0
3907,1.25
3908,96.25
3909,41.62
3910,18.38
3911,27.0
3912,95.12
3913,36.12
3914,20.88
3915,14.75
3916,47.12
3917,91.62
3918,64.25
3919,4.75
3920,97.38
3921,76.62
3922,36.62
3923,52.38
3924,19.62
3925,43.0
3926,74.75
3927,96.88
3928,50.88
3929,25.88
3930,37.25
3931,39.0
3932,11.25
3933,9.12
3934,84.62
3935,62.88
3936,50.0
3937,87.5
3938,77.62
3939,62.12
3940,42.25
3941,42.75
3942,65.0
3943,7.62
3944,63.75
3945,6.5
3946,81.12
3947,17.75
3948,29.0
3949,76.62
3950,47.25
3951,55.62
3952,95.5
3953,38.62
3954,64.12
3955,75.0
3956,38.25
3957,46.25
3958,28.25
3959,71.0
3960,27.38
3961,26.62
3962,68.75
3963,53.62
3964,34.62
3965,47.75
3966,39.38
3967,53.38
3968,14.88
3969,59.5
3970,56.75
3971,59.0
3972,13.0
3973,90.0
3974,97.12
3975,63.25
3976,8.0
3977,75.62
3978,59.12
3979,55.88
3980,33.38
3981,8.88
3982,84.62
3983,56.75
3984,32.0
3985,44.88
3986,49.0
3987,41.25
3988,16.25
3989,48.12
3990,80.12
3991,71.75
3992,64.88
3993,5.38
3994,85.0
3995,1.38
3996,2.62
3997,44.62
3998,71.88
3999,95.5
4000,22.38
4001,15.5
4002,32.38
4003,94.12
4004,35.12
4005,16.62
4006,5.38
4007,39.0
4008,62.5
4009,7.12
4010,22.25
4011,44.75
4012,73.88
4013,84.0
4014,50.5
4015,10.88
4016,92.88
4017,69.88
4018,33.62
4019,23.38
4020,86.75
4021,93.75
4022,80.25
4023,50.5
4024,90.75
4025,71.62
4026,40.25
4027,99.75
4028,62.88
4029,3.62
4030,82.25
4031,7.38
4032,38.25
4033,90.38
4034,64.25
4035,62.12
4036,15.0
4037,59.25
4038,97.75
4039,19.5
4040,63.75
4041,71.12
4042,51.25
4043,10.38
4044,83.38
4045,95.88
4046,38.62
4047,20.25
4048,56.25
4049,16.38
4050,74.38
4051,11.0
4052,85.12
4053,64.62
4054,88.88
4055,8.62
4056,51.38
4057,2.12
4058,70.0
4059,9.62
4060,56.0
4061,54.25
4062,45.62
4063,7.5
4064,4.12
4065,28.0
4066,89.62
4067,48.75
4068,32.0
4069,36.62
4070,85.38
4071,99.0
4072,82.38
4073,4.0
4074,81.75
4075,0.25
4076,29.5
4077,90.12
4078,89.5
4079,40.75
4080,11.75
4081,32.25
4082,49.38
4083,74.75
4084,77.12
4085,77.38
4086,7.5
4087,41.88
4088,11.75
4089,28.38
4090,81.38
4091,14.5
4092,8.25
4093,4.62
4094,59.25
4095,6.12
4096,67.5
4097,37.12
4098,81.0
4099,96.5
4100,10.75
4101,72.0
4102,54.38
4103,35.75
4104,59.38
4105,56.25
4106,22.5
4107,7.62
4108,36.12
4109,27.25
4110,51.0
4111,67.25
4112,57.25
4113,2.62
4114,10.0
4115,86.75
4116,16.5
4117,84.88
4118,28.38
4119,82.0
4120,26.38
4121,24.12
4122,66.5
4123,75.38
4124,62.38
4125,45.62
4126,69.62
4127,55.88
4128,84.62
4129,89.88
4130,58.25
4131,95.25
4132,52.0
4133,84.38
4134,15.12
4135,89.75
4136,10.5
4137,83.75
4138,29.0
4139,69.38
4140,8.0
